id_equipo	ip_equipo	nem_equipo	grupo	tipo	consultar	activo
6209	10.179.32.32	CPCOHNP3N1D1EIM1	HN_PE_METRO	huawei	SI	
6210	10.195.14.62	CSC-2960-MULTIDATA-CENTROSPS	HN_PE_METRO	cisco_ios	SI	
6211	10.179.32.24	CSCYHNLJN1D1EIM1	HN_PE_METRO	huawei	SI	
6212	10.195.14.48	CSPSHNPPN1D1EBM1	HN_PE_METRO	cisco_ios	SI	
6213	10.179.32.27	CSPSHNPPN1D1EIH1	HN_PE_METRO	huawei	SI	
6214	10.179.32.28	CSPSHNPPN1D1EIH2	HN_PE_METRO	huawei	SI	
6215	10.179.32.47	CSPSHNPPN1D1EIH3	HN_PE_METRO	huawei	SI	
6216	10.179.32.38	CSPSHNPPN1D1EIM1	HN_PE_METRO	huawei	SI	
6217	10.179.32.39	CSPSHNPPN1D1EIM2	HN_PE_METRO	huawei	SI	
6218	10.179.32.29	CSPSHNPPN1D1EIM3	HN_PE_METRO	huawei	SI	
6219	10.179.32.11	CSPSHNPPN1D1EIS1	HN_PE_METRO	huawei	SI	
6220	10.179.32.12	CSPSHNPPN1D1EIS2	HN_PE_METRO	huawei	SI	
6221	10.179.32.3	CSPSHNPPN1D1EIV1	HN_PE_METRO	huawei	SI	
6222	10.179.32.4	CSPSHNPPN1D1EIV2	HN_PE_METRO	huawei	SI	
6223	10.179.0.66	CSPSHNPPN1D1YNC1	HN_PE_METRO	huawei	SI	
6224	10.192.129.122	CSPSHNPPN1M1F3M1	HN_PE_METRO		SI	
6225	10.192.129.82	CSPSHNPPN1M1FFC1	HN_PE_METRO		SI	
6226	10.192.129.83	CSPSHNPPN1M1FFC2	HN_PE_METRO		SI	
6227	10.192.129.135	CSPSHNPPN1W1F3R1	HN_PE_METRO		SI	
6228	10.179.32.49	CSPSHNR2N1D1EIH3	HN_PE_METRO	huawei	SI	
6229	10.179.32.34	CSPSHNR2N1D1EIM1	HN_PE_METRO	huawei	SI	
6230	10.179.0.67	CSPSHNSWN1D1YNC1	HN_PE_METRO	huawei	SI	
6231	10.179.32.45	CSPSHNTMN1D1EIH1	HN_PE_METRO	huawei	SI	
6232	10.179.32.13	CSPSHNTMN1D1EIM1	HN_PE_METRO	huawei	SI	
6233	10.179.32.51	CSPSHNVIN1D1EIH3	HN_PE_METRO	huawei	SI	
6234	10.179.32.41	CSPSHNVIN1D1EIM1	HN_PE_METRO	huawei	SI	
6235	10.179.32.42	CVILHNI2N1D1EIM1	HN_PE_METRO	huawei	SI	
6236	10.179.32.19	FDCEHNFSN1D1EIM1	HN_PE_METRO	huawei	SI	
6237	10.179.32.20	FDCEHNGJN1D1EIH1	HN_PE_METRO	huawei	SI	
6238	10.179.32.21	FDCEHNGJN1D1EIH2	HN_PE_METRO	huawei	SI	
6239	10.179.32.46	FDCEHNGJN1D1EIH3	HN_PE_METRO	huawei	SI	
6240	10.179.32.1	FDCEHNGJN1D1EIM1	HN_PE_METRO	huawei	SI	
6241	10.179.32.2	FDCEHNGJN1D1EIM2	HN_PE_METRO	huawei	SI	
6242	10.179.32.22	FDCEHNGJN1D1EIM3	HN_PE_METRO	huawei	SI	
6243	10.179.32.7	FDCEHNGJN1D1EIV1	HN_PE_METRO	huawei	SI	
6244	10.179.32.8	FDCEHNGJN1D1EIV2	HN_PE_METRO	huawei	SI	
6245	10.195.9.34	FDCEHNGJN1D1EUT1	HN_PE_METRO	cisco_ios	SI	
6246	10.192.129.121	FDCEHNGJN1D1F3M1	HN_PE_METRO		SI	
6247	10.192.129.21	FDCEHNGJN1D1FSC1	HN_PE_METRO	cisco_ios	SI	
6248	10.192.129.12	FDCEHNGJN1D1FSIS2	HN_PE_METRO	cisco_ios	SI	
6249	10.179.0.64	FDCEHNGJN1D1YNC1	HN_PE_METRO	huawei	SI	
6250	10.192.129.134	FDCEHNGJN1W1F3R1	HN_PE_METRO		SI	
6251	10.179.32.52	FDCEHNIVN1D1EIH3	HN_PE_METRO	huawei	SI	
6252	10.179.32.43	FDCEHNIVN1D1EIM1	HN_PE_METRO	huawei	SI	
6253	10.179.32.48	FDCEHNP3N1D1EIH3	HN_PE_METRO	huawei	SI	
6254	10.179.32.30	FDCEHNP3N1D1EIM1	HN_PE_METRO	huawei	SI	
6255	10.179.32.36	FDCEHNSCN1D1EIM1	HN_PE_METRO	huawei	SI	
6256	10.179.32.23	FDCEHNSWN1D1EIM1	HN_PE_METRO	huawei	SI	
6257	10.179.32.5	FDCEHNSWN1D1EIS1	HN_PE_METRO	huawei	SI	
6258	10.179.32.6	FDCEHNSWN1D1EIS2	HN_PE_METRO	huawei	SI	
6259	10.179.32.9	FDCEHNSWN1D1EIV1	HN_PE_METRO	huawei	SI	
6260	10.179.32.10	FDCEHNSWN1D1EIV2	HN_PE_METRO	huawei	SI	
6261	10.179.0.65	FDCEHNSWN1D1YNC1	HN_PE_METRO	huawei	SI	
6262	10.192.129.75	FDCEHNSWN1M1EBC1	HN_PE_METRO	cisco_ios	SI	
6263	10.192.129.61	FDCEHNSWN1M1EBD1	HN_PE_METRO	cisco_ios	SI	
6264	10.192.129.62	FDCEHNSWN1M1EBD2	HN_PE_METRO	cisco_ios	SI	
6265	10.192.129.126	FDCEHNSWN1M1F3H1	HN_PE_METRO		SI	
6266	10.179.32.40	FDCEHNTYN1D1EIM1	HN_PE_METRO	huawei	SI	
6267	10.192.129.104	FDCEHNUVN1D1F3H1	HN_PE_METRO		SI	
6268	10.192.129.116	FDCEHNUVN1D1FFD1	HN_PE_METRO		SI	
6269	10.179.32.15	FGUAHNCHN1D1EIM1	HN_PE_METRO	huawei	SI	
6270	10.179.32.50	FTEGHNEVN1D1EIH1	HN_PE_METRO	huawei	SI	
6271	10.179.32.25	FTEGHNEVN1D1EIM1	HN_PE_METRO	huawei	SI	
6272	10.179.32.16	HCHOHNH5N1D1EIM1	HN_PE_METRO	huawei	SI	
6273	10.179.32.35	LSABHNSAN1D1EIM1	HN_PE_METRO	huawei	SI	
6274	10.179.32.37	NSRCHNSON1D1EIM1	HN_PE_METRO	huawei	SI	
6275	10.179.32.17	OCOMHNEXN1D1EIM1	HN_PE_METRO	huawei	SI	
6276	10.179.32.53	OCOMHNEXN1D1EIM2	HN_PE_METRO	huawei	SI	
6277	10.192.129.132	OCOMHNEXN1D1F3H1	HN_PE_METRO		SI	
6278	10.179.32.54	OSIGHNGDN1D1EIM1	HN_PE_METRO	huawei	SI	
6279	10.179.32.18	PDANHND0N1D1EIM1	HN_PE_METRO	huawei	SI	
6280	10.179.32.33	SROAHNRAN1D1EIM1	HN_PE_METRO	huawei	SI	
6281	10.192.129.125	SROAHNRAN1W1FFD2	HN_PE_METRO		SI	
6282	10.192.129.57	TGD01-CSC007206-M1	HN_PE_METRO	cisco_ios	SI	
6283	10.179.32.26	TOCOHNO0N1D1EIM1	HN_PE_METRO	huawei	SI	
6284	10.179.32.31	YPROHNBCN1D1EIM1	HN_PE_METRO	huawei	SI	
6285	10.195.11.20	CSC2960-LEGAL_CASTANOS_SUR	HN_RCT	cisco_ios	SI	
6286	10.195.12.162	CSC2960-RCT-INTERNET-01	HN_RCT	cisco_ios	SI	
6287	10.195.12.163	CSC2960-RCT-INTERNET-02	HN_RCT	cisco_ios	SI	
6288	10.195.11.3	CSC2960_DOOR_2_DOOR	HN_RCT	cisco_ios	SI	
6289	10.195.10.150	CSC3400-RCT-TECNOTREE_01	HN_RCT		SI	
6290	10.195.11.4	CSC3560-2NDOPISO-DG-CASTANOS	HN_RCT	cisco_ios	SI	
6291	10.195.13.41	CSC3560-LG-2NIVEL-03	HN_RCT		SI	
6292	10.195.11.5	CSC3560_CASTANIO_1ER_N_FINANZAS	HN_RCT	cisco_ios	SI	
6293	10.195.12.166	CSC4331-RCT-INTERNET-01	HN_RCT	cisco_ios	SI	
6294	10.195.12.165	CSC4331-RCT-INTERNET-02	HN_RCT	cisco_ios	SI	
6295	10.81.100.82	CSC891_TIENDA_CLARO_CHOLUTECA_UNIMALL	HN_RCT	cisco_ios	SI	
6296	10.195.20.1	CSPSHNPPN1W1I0R1	HN_RCT		SI	
6297	10.195.10.18	FDCEHNSCN1D1EUR4	HN_RCT	cisco_ios	SI	
6298	10.195.10.19	FDCEHNSCN1D1EUR5	HN_RCT	cisco_ios	SI	
6299	10.195.10.21	FDCEHNSCN1D1EUR6	HN_RCT	cisco_ios	SI	
6300	10.195.10.22	FDCEHNSCN2D1EUR6	HN_RCT	cisco_ios	SI	
6301	10.195.10.23	FDCEHNSCN2D1EUR7	HN_RCT	cisco_ios	SI	
6302	10.195.10.25	FDCEHNSCN2D1EUR8	HN_RCT	cisco_ios	SI	
6303	10.195.10.26	FDCEHNSCN2D1EUR9	HN_RCT	cisco_ios	SI	
6304	10.195.10.24	FDCEHNSCN3D1EUR3	HN_RCT	cisco_ios	SI	
6305	10.195.12.178	FDCEHNSWN1D1EUR1	HN_RCT	cisco_ios	SI	
6306	10.195.12.179	FDCEHNSWN1D1EUR2	HN_RCT	cisco_ios	SI	
6307	10.195.12.180	FDCEHNSWN1D1EUR3	HN_RCT	cisco_ios	SI	
6308	10.195.12.181	FDCEHNSWN1D1EUR4	HN_RCT	cisco_ios	SI	
6309	10.195.12.182	FDCEHNSWN1D1EUR5	HN_RCT	cisco_ios	SI	
6310	10.195.12.102	FDCEHNSWN1D1ITR2	HN_RCT	cisco_ios	SI	
6311	10.195.19.2	GALE_CSC2960_UC2	HN_RCT	cisco_ios	SI	
6312	10.195.19.3	GALE_CSC2960_UC3	HN_RCT	cisco_ios	SI	
6313	10.195.20.18	PROCERES_N2_3560_RF	HN_RCT		SI	
6314	10.195.11.12	RADG_N1_CSC3560_UC05	HN_RCT	cisco_ios	SI	
6315	10.195.11.8	READG-CSC2960-UC01	HN_RCT	cisco_ios	SI	
6316	10.195.11.252	READG-CSC3750-UC01	HN_RCT	cisco_ios	SI	
6317	10.195.11.253	READG-CSC3750-UC02	HN_RCT	cisco_ios	SI	
6318	10.195.11.250	READG-CSC3945-UC01	HN_RCT	cisco_ios	SI	
6319	10.195.11.9	READG-N1-CSC3560-UC01	HN_RCT	cisco_ios	SI	
6320	10.195.11.10	READG-N2-CSC3560-UC03	HN_RCT	cisco_ios	SI	
6321	10.195.11.11	READG-N2-CSC3560-UC04	HN_RCT	cisco_ios	SI	
6322	10.195.11.13	REASAN1D1EUR2	HN_RCT	cisco_ios	SI	
6323	10.195.11.14	REASAN1D2EUR3	HN_RCT	cisco_ios	SI	
6324	10.195.11.17	REASAN1D3EUR2	HN_RCT	cisco_ios	SI	
6325	10.195.11.15	REASAN2D1EUR1	HN_RCT	cisco_ios	SI	
6326	10.195.20.16	Router1841-INTRAWAY-CORP	HN_RCT		SI	
6327	10.195.20.20	SAN47-CSC3925-UC01	HN_RCT	cisco_ios	SI	
6328	10.195.20.43	SAN47_N2-CSC2960-UC03	HN_RCT	cisco_ios	SI	
6329	10.195.13.37	SW-2960-2NIVEL-02	HN_RCT	cisco_ios	SI	
6330	10.195.20.5	SW-2960-ITPROCERES02	HN_RCT	cisco_ios	SI	
6331	10.195.13.36	SW-2960-LG-2NIVEL-01	HN_RCT	cisco_ios	SI	
6332	10.195.20.6	SW-2960-SWITCH-SPS_2	HN_RCT	cisco_ios	SI	
6333	10.195.10.12	SW-2960-TD-2N-CORPORATIVO	HN_RCT	cisco_ios	SI	
6334	10.195.13.35	SW-2960-UPS-GRANJA-02	HN_RCT	cisco_ios	SI	
6335	10.195.20.10	SW2950-INTRAWAY-VOD	HN_RCT		SI	
6336	10.195.20.17	SW2960_DESPACHO_Proceres	HN_RCT	cisco_ios	SI	
6337	10.195.10.13	Switch_HN_VOZ	HN_RCT	cisco_ios	SI	
6338	10.195.11.2	SW_C3560_REASA_1PISO	HN_RCT		SI	
6339	10.195.11.6	SW_C3560_REASA_2PISO_LEGAL	HN_RCT		SI	
6340	10.195.10.2	TEG54_N1-CSC2960-UC01	HN_RCT	cisco_ios	SI	
6341	10.195.10.16	TEG54_N1-CSC2960-UC02	HN_RCT	cisco_ios	SI	
6342	10.195.10.5	TEG54_N2-CSC2960-UC01	HN_RCT	cisco_ios	SI	
6343	10.195.10.14	TEG54_N2-CSC2960-UC02	HN_RCT	cisco_ios	SI	
6344	10.195.10.11	TEG54_N2-CSC2960-UC03	HN_RCT	cisco_ios	SI	
6345	10.195.10.15	TEG54_N2-CSC2960-UC05	HN_RCT	cisco_ios	SI	
6346	10.195.10.126	TEG54_N2-CSC3750-UC02	HN_RCT	cisco_ios	SI	
6347	10.195.10.120	TEG54_N2-CSC3925-UC01	HN_RCT	cisco_ios	SI	
6348	10.195.10.125	TEG54_N2-CSC6509-UC01	HN_RCT	cisco_ios	SI	
6349	10.195.10.6	TEG54_N3-CSC2960-UC01	HN_RCT	cisco_ios	SI	
6350	10.195.10.7	TEG54_N3-CSC2960-UC02	HN_RCT	cisco_ios	SI	
6351	10.195.12.100	TGDG1-CSC3560-ME	HN_RCT	cisco_ios	SI	
6352	10.195.19.1	TIENDA_CLARO_MALL_GALERIAS	HN_RCT	cisco_ios	SI	
6353	10.195.9.62	FDCEHNGJN1D1E2M1	HN_SEG	cisco	NO	
6354	10.1.1.166	LGR-CSC5510-VPN	HN_SEG	cisco	NO	
6355	10.15.254.45	ACFONISKN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6356	10.192.125.7	ACRUNIC1N1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6357	10.192.125.6	ACRUNIC2N1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6358	10.18.6.144	ACRUNICHN1R1A01A01IRA1	NIC_ACCESO	cisco_ios	SI	
6359	10.38.17.22	ACRUNICRN1R1A01A01F8A1	NIC_ACCESO	huawei	SI	
6360	10.18.24.87	ACRUNIEMN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6361	10.15.254.27	ACRUNINUN1R1A01A01F8A1	NIC_ACCESO	huawei	SI	
6362	10.34.174.4	ACSANIBAN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6363	10.18.29.62	ACSANIC3N1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6364	10.34.174.40	ACSANIC6N1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6365	10.18.29.59	ACSANICEN1R1A01A01F8A1	NIC_ACCESO		SI	
6366	10.18.29.13	ACSANICEN1R1A01A01F8A2	NIC_ACCESO	cisco_ios	SI	
6367	10.34.174.101	ACSANICEN1T1B06A381BA1	NIC_ACCESO	huawei	SI	
6368	10.18.29.14	ACSANICSN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6369	10.18.29.60	ACSANIPCN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6370	10.34.174.7	ACSANITTN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6371	10.18.29.25	ACSANIZON1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6372	10.192.122.59	AMANNI00N1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6373	10.18.30.56	AMANNI06N1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6374	10.34.233.4	AMANNI1SN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6375	10.18.8.162	AMANNI3AN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6376	10.192.121.224	AMANNI45N1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6377	10.192.121.221	AMANNI46N1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6378	10.34.174.28	AMANNI64N1R1A01A01YOA1	NIC_ACCESO	huawei	SI	
6379	10.18.10.93	AMANNI83N1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6380	10.192.121.218	AMANNI84N1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6381	10.18.30.58	AMANNIA6N1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6382	10.18.24.17	AMANNIACN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6383	10.192.122.82	AMANNIAEN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6384	10.18.8.64	AMANNIAKN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6385	10.18.24.39	AMANNIALN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6386	10.192.125.8	AMANNIATN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6387	10.18.24.6	AMANNIAUN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6388	10.18.9.35	AMANNIAUN1R1A01A01IRA1	NIC_ACCESO	cisco_ios	SI	
6389	10.18.8.65	AMANNIAXN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6390	10.18.8.59	AMANNIAYN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6391	10.192.122.70	AMANNIBAN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6392	10.192.122.63	AMANNIBBN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6393	10.192.122.65	AMANNIBJN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6394	10.192.121.213	AMANNIBLN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6395	10.18.2.25	AMANNIBMN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6396	10.18.8.15	AMANNIBRN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6397	10.39.137.17	AMANNIBSN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6398	10.192.121.214	AMANNIBSN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6399	10.192.122.62	AMANNIBVN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6400	10.192.121.220	AMANNIBWN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6401	10.192.125.1	AMANNIC1N1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6402	10.18.8.115	AMANNIC3N1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6403	10.192.122.30	AMANNICDN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6404	10.29.76.80	AMANNICEN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6405	10.192.121.219	AMANNICEN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6406	10.18.8.55	AMANNICIN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6407	10.18.2.41	AMANNICLN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6408	10.18.24.14	AMANNICON1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6409	10.39.137.100	AMANNICPN1C1B02A011BA1	NIC_ACCESO	huawei	SI	
6410	10.39.137.101	AMANNICPN1C1B03A011BA2	NIC_ACCESO	huawei	SI	
6411	10.192.122.42	AMANNICSN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6412	10.192.122.45	AMANNICTN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6413	10.38.17.21	AMANNIDAN1R1A01A01F8A1	NIC_ACCESO	huawei	SI	
6414	10.34.233.15	AMANNIDCN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6415	10.18.2.77	AMANNIDDN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6416	10.192.122.83	AMANNIDLN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6417	10.192.122.40	AMANNIDON1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6418	10.18.24.75	AMANNIDSN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6419	10.18.8.111	AMANNIDUN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6420	10.192.122.60	AMANNIDVN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6421	10.18.36.31	AMANNIDWN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6422	10.192.121.222	AMANNIE4N1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6423	10.192.122.25	AMANNIEAN1C1A01A391JA1	NIC_ACCESO	huawei	SI	
6424	10.192.122.26	AMANNIEAN1C1A01A391JA2	NIC_ACCESO	huawei	SI	
6425	10.192.122.27	AMANNIEAN1C1A02A391JA3	NIC_ACCESO	huawei	SI	
6426	10.192.122.28	AMANNIEAN1C1A02A391JA4	NIC_ACCESO	huawei	SI	
6427	10.29.76.24	AMANNIEAN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6428	10.29.76.91	AMANNIEAN2S1A01A01ENA1	NIC_ACCESO	huawei	SI	
6429	10.18.2.135	AMANNIECN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6430	10.18.8.148	AMANNIEIN1R1A01A01F8A1	NIC_ACCESO		SI	
6431	10.18.8.19	AMANNIEPN1R1A01A01F8A1	NIC_ACCESO		SI	
6432	10.18.30.54	AMANNIERN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6433	10.18.25.210	AMANNIESN1R1A01A01IRA1	NIC_ACCESO	cisco_ios	SI	
6434	10.18.30.13	AMANNIETN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6435	10.192.122.35	AMANNIEWN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6436	10.192.122.67	AMANNIEXN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6437	10.34.174.27	AMANNIF3N1R1A01A01YOA1	NIC_ACCESO	huawei	SI	
6438	10.18.2.136	AMANNIFLN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6439	10.192.122.46	AMANNIFMN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6440	10.192.121.191	AMANNIFQN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6441	10.192.121.192	AMANNIFTN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6442	10.192.122.34	AMANNIFWN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6443	10.15.254.28	AMANNIFXN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6444	10.18.10.163	AMANNIGCN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6445	10.18.10.145	AMANNIGGN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6446	10.29.76.123	AMANNIGLN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6447	10.18.10.151	AMANNIHSN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6448	10.18.10.161	AMANNIHUN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6449	10.18.24.90	AMANNIIBN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6450	10.18.8.114	AMANNIIEN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6451	10.192.124.3	AMANNIIMN1R1A01A01F8A1	NIC_ACCESO		SI	
6452	10.18.8.147	AMANNIINN1R1A01A01F8A1	NIC_ACCESO		SI	
6453	10.192.122.32	AMANNIISN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6454	10.29.76.104	AMANNIJAN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6455	10.192.122.73	AMANNIJBN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6456	10.34.170.104	AMANNIJCN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6457	10.192.122.72	AMANNIJGN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6458	10.192.122.86	AMANNIJSN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6459	10.192.121.227	AMANNIK3N1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6460	10.192.121.223	AMANNIK6N1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6461	10.192.121.200	AMANNIKMN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6462	10.18.8.18	AMANNIL0N1R1A01A01F8A1	NIC_ACCESO		SI	
6463	10.192.121.228	AMANNILDN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6464	10.192.121.210	AMANNILGN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6465	10.34.233.10	AMANNILHN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6466	10.39.137.4	AMANNILMN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6467	10.18.2.129	AMANNILVN1R1A01A01IRA1	NIC_ACCESO	cisco_ios	SI	
6468	10.192.121.226	AMANNIM2N1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6469	10.192.122.43	AMANNIMAN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6470	10.18.24.54	AMANNIMDN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6471	10.34.174.30	AMANNIMGN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6472	10.18.24.86	AMANNIMKN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6473	10.34.174.36	AMANNIMMN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6474	10.192.124.2	AMANNIMZN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6475	10.29.76.105	AMANNIN1N1T1A03A011BA1	NIC_ACCESO	huawei	SI	
6476	10.192.121.190	AMANNINGN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6477	10.192.121.208	AMANNINON1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6478	10.18.10.51	AMANNINRN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6479	10.18.8.99	AMANNINSN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6480	10.18.24.52	AMANNINTN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6481	10.192.121.209	AMANNINVN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6482	10.15.254.42	AMANNINYN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6483	10.18.10.153	AMANNIOBN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6484	10.18.8.83	AMANNIOEN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6485	10.18.8.63	AMANNIOSN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6486	10.18.24.49	AMANNIOUN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6487	10.18.12.32	AMANNIPAN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6488	10.18.12.33	AMANNIPAN1R1A01A01F8A2	NIC_ACCESO	cisco_ios	SI	
6489	10.29.76.90	AMANNIPBN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6490	10.15.254.22	AMANNIPEN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6491	10.18.24.79	AMANNIPEN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6492	10.18.24.80	AMANNIPEN1R1A01A01F8A2	NIC_ACCESO	cisco_ios	SI	
6493	10.18.24.81	AMANNIPEN1T1A01A01YKA1	NIC_ACCESO	cisco_xr	SI	
6494	10.18.24.13	AMANNIPLN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6495	10.192.122.39	AMANNIPMN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6496	10.192.121.212	AMANNIPNN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6497	10.18.10.53	AMANNIPON1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
6498	10.29.76.120	AMANNIPPN1R1A01A01ENA1	NIC_ACCESO	huawei	SI	
6499	10.18.24.78	AMANNIPSN1R1A01A01F8A1	NIC_ACCESO	cisco_ios	SI	
